"","SubPathID","SubPathway","Size","Gene","Centralscore","Pvalue","FDR"
"241","04211_5","Longevity regulating pathway","58","AKT3,CAMKK2,ADCY1,ADCY2,PPARGC1A,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,SESN3,ADCY4,EIF4EBP1,AKT1,AKT2,FOXO1,FOXO3,SIRT1,MTOR,SESN1,NFKB1,PRKAG2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKAG3,PPARG,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,RPTOR,BAX,RELA,RHEB,ATG101,RPS6KB1,RPS6KB2,SOD2,STK11,TP53,TSC1,TSC2,SESN2,ULK1,AKT1S1,CAT,PIK3R3,ATG5,ATG13,RB1CC1",0.0015,0,0
"242","04213_4","Longevity regulating pathway - multiple species","33","AKT3,CRYAB,EIF4EBP2,AKT1,AKT2,FOXO3,MTOR,HSPA1A,HSPA1B,HSPA1L,HSPA2,HSPA6,HSPA8,IGF1R,IRS1,PRKAG2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKAG3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,RPTOR,RPS6KB1,RPS6KB2,SOD1,SOD2,PIK3R3",0.0015,0,0
"243","04217_6","Necroptosis","5","FAF1,FAS,FASLG,RIPK1,FADD",0.0015,0,0
"244","04217_7","Necroptosis","53","PLA2G4B,RIPK3,NLRP3,PLA2G4E,TICAM1,CYBB,CYLD,PGAM5,MLKL,FTH1,FTL,PLA2G4F,USP21,GLUD1,GLUD2,GLUL,PLA2G4D,SLC25A4,SLC25A5,SLC25A6,HSP90AA1,HSP90AB1,TICAM2,PLA2G4A,PPID,MAPK8,MAPK9,MAPK10,EIF2AK2,PYGB,PYGL,PYGM,SMPD1,TLR3,TNFAIP3,VDAC1,VDAC2,VDAC3,ZBP1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAPN1,CAPN2,SLC25A31,CASP8,PLA2G4C,JMJD7-PLA2G4B,RIPK1,FADD,CFLAR,SQSTM1",0.0015,0,0
"245","04217_9","Necroptosis","13","RBCK1,SPATA2L,BIRC2,BIRC3,XIAP,RNF31,TNFRSF1A,TRAF2,TRAF5,SHARPIN,TRADD,RIPK1,SPATA2",0.0015,0,0
"246","04217_12","Necroptosis","10","PARP2,PARP3,PARP1,PARP4,BAX,BCL2,BID,CAPN1,CAPN2,AIFM1",0.0015,0,0
"247","04218_2","Cellular senescence","44","AKT3,HIPK3,CDK2,CDK4,CDK6,CDKN1A,CDKN2A,MAPK14,HIPK4,HIPK1,AKT1,AKT2,RRAS2,MRAS,FOXO3,MTOR,HIPK2,HRAS,KRAS,MDM2,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPP1CA,PPP1CB,PPP1CC,MAPK11,MAPK13,RB1,RBL1,RBL2,CCND1,RRAS,MAPK12,TP53,RASSF5,PIK3R3,CCND2,CCND3,CCNE1,CCNE2",0.0015,0,0
"248","04218_18","Cellular senescence","22","RAD50,CDKN1A,GADD45G,CHEK1,CHEK2,MAPK14,RAD9B,GADD45A,SIRT1,HUS1,MRE11,GADD45B,NBN,ATM,ATR,MAPK11,MAPK13,RAD1,RAD9A,MAPK12,TP53,SQSTM1",0.0015,0,0
"249","04218_19","Cellular senescence","37","CDK2,CDK4,CDK6,CDKN1A,CDKN2A,GADD45G,CHEK1,CHEK2,MAPK14,GADD45A,FOXO3,SIRT1,GADD45B,ATR,MAPK1,MAPK3,MAPK11,MAPK13,MAP2K3,MAP2K6,RB1,RBL1,RBL2,CCND1,MAPK12,TP53,CCNB3,CCNA2,CCNA1,CCNB1,CCND2,CCND3,CCNE1,CCNB2,CCNE2,CDK1,CDC25A",0.0015,0,0
"250","04218_22","Cellular senescence","8","TRAF3IP2,GATA4,IL1A,ATM,NFKB1,ATR,RELA,SQSTM1",0.0015,0,0
"251","04218_27","Cellular senescence","36","CDK2,CDK4,CDK6,CDKN1A,CDKN2B,FOXO1,FOXO3,HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,KIR2DL1,KIR2DL2,KIR2DL3,KIR2DL4,SMAD2,SMAD3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,KIR2DL5A,RB1,RBL1,RBL2,CCND1,TGFBR1,TGFBR2,PIK3R3,CCND2,CCND3,CCNE1,CCNE2",0.0015,0,0
"252","04218_28","Cellular senescence","36","CDK2,CDK4,CDK6,CDKN1A,CDKN2B,E2F1,E2F2,E2F3,E2F4,E2F5,FOXO1,FOXO3,HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,KIR2DL1,KIR2DL2,KIR2DL3,KIR2DL4,SMAD2,SMAD3,PPP1CA,PPP1CB,PPP1CC,KIR2DL5A,RB1,RBL1,RBL2,CCND1,CCND2,CCND3,CCNE1,CCNE2",0.0015,0,0
"253","04261_1","Adrenergic signaling in cardiomyocytes","98","CACNG3,CACNG2,CREB3,CREB1,ATF2,ATF6B,CREM,CREB3L4,CALML6,ATP1B4,CACNG5,CACNG4,PPP2R3B,KCNE1,KCNQ1,ATF4,ATP1A1,ATP1A2,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,FXYD2,ATP2A2,ATP2B1,ATP2B2,ATP2B3,ATP2B4,CALML5,PLN,PPP1CA,PPP1CB,PPP1CC,PPP2R3C,PPP1R1A,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R3A,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRKACA,PRKACB,PRKACG,PRKCA,CACNA2D3,PPP2R2D,CACNG8,CACNG7,CACNG6,RYR2,SCN1B,SCN4B,SCN5A,SCN7A,CREB3L2,SLC8A1,SLC9A1,TNNC1,TNNI3,TNNT2,TPM1,TPM2,TPM3,TPM4,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CALM1,CALM2,CALM3,CALML3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CREB3L3,CREB3L1,CALML4,RPS6KA5,CACNA2D2,CACNA2D4,CREB5",0.0015,0,0
"254","04261_5","Adrenergic signaling in cardiomyocytes","14","AKT3,PIK3R6,ADRB1,ADRB2,AKT1,AKT2,PIK3R5,GNAI1,GNAI2,GNAI3,GNAS,PIK3CG,MAPK1,MAPK3",0.0015,0,0
"255","04261_6","Adrenergic signaling in cardiomyocytes","14","ADRA1D,ADRA1B,ADRA1A,AGTR1,AGTR2,PLCB1,GNAQ,PLCB2,PLCB3,PLCB4,PPP1R1A,PRKCA,MAPK1,MAPK3",0.0015,0,0
"256","04261_8","Adrenergic signaling in cardiomyocytes","18","RAPGEF3,ADCY1,ADCY2,ADCY3,RAPGEF4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,MAPK14,ADRB1,ADRB2,ADCY4,GNAS,MAPK11,MAPK13,MAPK12",0.0015,0,0
"257","04270_2","Vascular smooth muscle contraction","26","MYL9,MYL6B,CALML6,MYLK4,MYH11,MYL6,MYLK,PPP1R12A,PPP1R12B,CALML5,PPP1R12C,PPP1CA,PPP1CB,PPP1CC,ACTA2,ROCK1,ACTG2,CALM1,CALM2,CALM3,CALML3,MYLK2,MYLK3,CALML4,PPP1R14A,ROCK2",0.0015,0,0
"258","04270_4","Vascular smooth muscle contraction","45","PLA2G4B,PLA2G4E,ADRA1D,ADRA1B,ADRA1A,AGTR1,EDNRA,PLCB1,PLA2G4F,PLA2G2D,GNA11,GNAQ,PLA2G4D,PLA2G2E,ARAF,ITPR1,ITPR2,ITPR3,PLA2G2C,PLA2G3,PLA2G1B,PLA2G2A,PLA2G4A,PLA2G5,PLCB2,PLCB3,PLCB4,AVPR1A,AVPR1B,PRKCA,PRKCB,PRKCD,PRKCE,PRKCG,PRKCH,PRKCQ,RAF1,PLA2G2F,BRAF,PLA2G12A,PLA2G6,PLA2G10,PLA2G12B,PLA2G4C,JMJD7-PLA2G4B",0.0015,0,0
"259","04270_8","Vascular smooth muscle contraction","15","GNA13,ADRA1D,ADRA1B,ADRA1A,AGTR1,EDNRA,ARHGEF12,GNA12,RHOA,AVPR1A,AVPR1B,ROCK1,ARHGEF1,ROCK2,ARHGEF11",0.0015,0,0
"260","04270_9","Vascular smooth muscle contraction","42","KCNMB2,MRVI1,MYL9,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,MYL6B,KCNU1,ADCY4,KCNMB3,KCNMB4,GUCY1A2,GUCY1A1,GUCY1B1,MYLK4,ITPR1,ITPR2,ITPR3,KCNMA1,KCNMB1,MYL6,MYLK,PPP1R12A,PPP1R12B,NPR1,PPP1R12C,PPP1CA,PPP1CB,PPP1CC,PRKACA,PRKACB,PRKACG,PRKG1,ACTA2,ACTG2,MYLK2,MYLK3",0.0015,0,0
"261","04270_13","Vascular smooth muscle contraction","33","CALCRL,KCNMB2,RAMP2,RAMP1,RAMP3,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADORA2A,ADORA2B,KCNU1,ADCY4,KCNMB3,KCNMB4,GNAS,MYLK4,ITPR1,ITPR2,ITPR3,KCNMA1,KCNMB1,MYLK,PRKACA,PRKACB,PRKACG,PTGIR,MYLK2,MYLK3",0.0015,0,0
"262","04310_1","Wnt signaling pathway","32","FZD10,PLCB1,FZD2,NFATC1,NFATC2,NFATC3,NFATC4,PLCB2,PLCB3,PLCB4,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCA,PRKCB,PRKCG,WNT5A,FZD5,FZD3,WNT5B,CAMK2A,CAMK2B,CAMK2D,CAMK2G,FZD1,FZD4,FZD6,FZD7,FZD8,FZD9",0.0015,0,0
"263","04310_7","Wnt signaling pathway","49","FRAT1,APC2,CSNK1A1L,CREBBP,CSNK1A1,CSNK1E,CTBP1,CTBP2,CTNNB1,DVL1,DVL2,DVL3,EP300,FBXW11,FRAT2,CACYBP,GSK3B,APC,JUN,SMAD4,MMP7,MYC,LEF1,NLK,PPARD,PRKACA,PRKACB,PRKACG,PSEN1,CTNNBIP1,CHD8,CCND1,SOX17,SIAH1,SKP1,TBL1X,TCF7,TCF7L2,TP53,TBL1XR1,FOSL1,AXIN1,AXIN2,TCF7L1,RUVBL1,CCND2,BTRC,CCND3,TBL1Y",0.0015,0,0
"264","04310_8","Wnt signaling pathway","40","FRAT1,APC2,FZD10,PRICKLE1,CSNK2A1,CSNK2A2,CSNK2B,PRICKLE2,DVL1,DVL2,DVL3,DAAM1,FRAT2,DAAM2,FZD2,BAMBI,INVS,GSK3B,PRICKLE4,APC,PRICKLE3,VANGL2,RAC1,RAC2,RAC3,SENP2,FZD5,FZD3,CXXC4,VANGL1,AXIN1,AXIN2,FZD1,FZD4,FZD6,FZD7,FZD8,FZD9,NKD1,NKD2",0.0015,0,0
"265","04310_10","Wnt signaling pathway","63","FRAT1,APC2,FZD10,CSNK1A1L,CSNK1A1,CSNK1E,CSNK2A1,CSNK2A2,CSNK2B,CTNNB1,DVL1,DVL2,DVL3,FRAT2,FZD2,BAMBI,GSK3B,APC,LRP6,LRP5,WNT16,WNT4,PRKACA,PRKACB,PRKACG,SENP2,SFRP1,SFRP2,SFRP4,SFRP5,TBL1X,WNT1,WNT2,WNT3,WNT5A,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT10B,WNT11,WNT2B,WNT9A,WNT9B,FZD5,TBL1XR1,FZD3,CXXC4,WNT10A,WNT5B,AXIN1,AXIN2,FZD1,FZD4,FZD6,FZD7,FZD8,FZD9,NKD1,NKD2,WNT3A,TBL1Y",0.0015,0,0
"266","04330_1","Notch signaling pathway","46","DLL3,RBPJL,DTX2,CREBBP,CTBP1,CTBP2,DTX3L,PTCRA,JAG1,DTX1,DVL1,DVL2,DVL3,DTX3,EP300,SNW1,DTX4,NCSTN,KAT2A,DLL1,HDAC1,HDAC2,HES1,RBPJ,JAG2,HES5,LFNG,MFNG,NOTCH1,NOTCH2,NOTCH3,NOTCH4,APH1A,DLL4,MAML3,PSENEN,PSEN1,PSEN2,RFNG,ADAM17,APH1B,MAML2,NUMB,KAT2B,NUMBL,CIR1,NCOR2,MAML1",0.0015,0,0
"267","04340_4","Hedgehog signaling pathway","24","KIF3A,CSNK1A1L,EVC2,CSNK1A1,CSNK1D,CSNK1E,CSNK1G2,CSNK1G3,GRK2,GRK3,EVC,GPR161,GLI1,GLI2,GLI3,KIF7,ARRB1,ARRB2,SUFU,CSNK1G1,PRKACA,PRKACB,PRKACG,SMO",0.0015,0,0
"268","04340_5","Hedgehog signaling pathway","12","GLI1,GLI2,GLI3,SPOPL,PTCH1,CCND1,BCL2,HHIP,SPOP,CUL3,PTCH2,CCND2",0.0015,0,0
"269","04340_6","Hedgehog signaling pathway","10","GAS1,IHH,LRP2,DHH,CDON,PTCH1,HHIP,SHH,PTCH2,BOC",0.0015,0,0
"270","04350_1","TGF-beta signaling pathway","24","FST,LEFTY1,DCN,INHBA,INHBB,INHBC,RHOA,LTBP1,NODAL,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,SMURF1,SMURF2,TGFB1,TGFB2,TGFB3,LEFTY2,TGFBR2,THBS1,INHBE,ACVR2A,ACVR2B",0.0015,0,0
"271","04350_2","TGF-beta signaling pathway","22","IFNG,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMAD9,SMURF1,SMURF2,SKP1,BMPR1A,BMPR1B,TGFBR1,TGFBR2,TNF,CUL1,ACVR1,ZFYVE9,ZFYVE16,RBX1",0.0015,0,0
"272","04350_5","TGF-beta signaling pathway","9","CDKN2B,CREBBP,E2F4,E2F5,EP300,MYC,RBL1,SP1,TFDP1",0.0015,0,0
"273","04350_7","TGF-beta signaling pathway","25","LEFTY1,DCN,INHBA,INHBB,INHBC,RHOA,LTBP1,SMAD6,SMAD7,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,SMURF1,ROCK1,RPS6KB1,RPS6KB2,SMURF2,TGFB1,TGFB2,TGFB3,LEFTY2,TGFBR1,TGFBR2,INHBE",0.0015,0,0
"274","04360_4","Axon guidance","6","PLXNC1,ITGB1,MAPK1,MAPK3,PTK2,SEMA7A",0.0015,0,0
"275","04360_5","Axon guidance","23","PAK4,SEMA4F,SEMA4D,SEMA4B,ARHGEF12,PLXNB2,RND1,RHOA,MET,PAK1,PAK2,PAK3,PLXNB1,PLXNB3,SEMA4C,PAK6,PAK5,SEMA4G,RAC1,RAC2,RAC3,RRAS,SEMA4A",0.0015,0,0
"276","04360_6","Axon guidance","37","PAK4,EFNA1,EFNA2,EFNA3,EFNA4,EFNA5,EFNB1,EFNB2,EFNB3,EPHA2,EPHA1,EPHA3,EPHA4,EPHA5,EPHA7,EPHA8,EPHB1,EPHB2,EPHB3,EPHB4,EPHB6,ABL1,NGEF,EPHA6,RHOA,PAK1,PAK2,PAK3,PAK6,PAK5,RAC1,RAC2,RAC3,RASA1,ROCK1,ROCK2,CDC42",0.0015,0,0
"277","04360_7","Axon guidance","19","PAK4,DCC,FYN,RHOA,NCK1,PAK1,PAK2,PAK3,PLCG1,PLCG2,PAK6,PAK5,PTK2,RAC1,RAC2,RAC3,SRC,NTN1,CDC42",0.0015,0,0
"278","04360_9","Axon guidance","14","DCC,NCK1,NFATC2,NFATC3,NFATC4,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PTK2,NTN1",0.0015,0,0
"279","04360_11","Axon guidance","21","PAK4,SRGAP2,ABL1,PAK1,PAK2,PAK3,ENAH,PAK6,PAK5,SRGAP1,RAC1,RAC2,RAC3,ROBO1,ROBO2,ROBO3,SLIT1,NCK2,SLIT2,SRGAP3,CDC42",0.0015,0,0
"280","04360_12","Axon guidance","17","EFNB1,EFNB2,EFNB3,EPHB1,EPHB2,EPHB3,EPHB4,EPHB6,ABL1,NGEF,GNAI1,GNAI2,GNAI3,PTK2,RASA1,RGS3,NCK2",0.0015,0,0
"281","04360_17","Axon guidance","23","PAK4,UNC5D,DCC,UNC5B,FYN,NCK1,PAK1,PAK2,PAK3,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PAK6,PAK5,PTK2,SRC,UNC5C,UNC5A,NTN1",0.0015,0,0
"282","04360_20","Axon guidance","30","CDK5,PAK4,SEMA3A,SEMA3C,DPYSL2,SEMA3D,FES,FYN,RND1,RHOD,RHOA,L1CAM,PAK1,PAK2,PAK3,PLXNA1,PLXNA2,PLXNA3,DPYSL5,SEMA3G,PAK6,PAK5,RAC1,RAC2,RAC3,SEMA3F,SEMA3B,NRP1,PLXNA4,SEMA3E",0.0015,0,0
"283","04360_24","Axon guidance","6","FYN,PTCH1,SHH,SMO,SRC,BOC",0.0015,0,0
"284","04360_27","Axon guidance","14","GSK3B,PARD6A,PDK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKCZ,PARD3,FZD3,PARD6G,PARD6B,PIK3R3",0.0015,0,0
"285","04360_31","Axon guidance","18","GDF7,LIMK1,SSH1,SSH3,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,BMP7,BMPR1B,BMPR2,TRPC1,TRPC3,TRPC4,TRPC5,TRPC6,SSH2",0.0015,0,0
"286","04370_1","VEGF signaling pathway","44","AKT3,PLA2G4B,PLA2G4E,AKT1,AKT2,PLA2G4F,SHC2,PLA2G4D,KDR,NFATC2,NOS3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLA2G4A,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,SPHK2,BAD,PTK2,PXN,RAC1,RAC2,RAC3,RAF1,SRC,VEGFA,CASP9,PIK3R3,PLA2G4C,JMJD7-PLA2G4B,SPHK1,SH2D2A,CDC42",0.0015,0,0
"287","04370_5","VEGF signaling pathway","9","MAPK14,HSPB1,KDR,MAPK11,MAPK13,MAPK12,MAPKAPK3,MAPKAPK2,CDC42",0.0015,0,0
"288","04371_1","Apelin signaling pathway","75","AKT3,GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,PIK3R6,CALML6,APLNR,ADCY4,AKT1,AKT2,RRAS2,MRAS,PLCB1,PIK3R5,GNAI1,GNAI2,GNAI3,GNAQ,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,HRAS,MYLK4,ITPR1,ITPR2,ITPR3,KRAS,MYL2,MYL3,MYL4,MYLK,NOS1,NOS2,NOS3,NRAS,GNG13,CALML5,PIK3CG,PLCB2,PLCB3,PLCB4,GNG2,PRKCE,ADCY10,MAPK1,MAPK3,GNG12,GNB4,RRAS,RYR1,RYR2,RYR3,SLC9A1,CALM1,CALM2,CALM3,CALML3,MYLK2,MYLK3,CALML4,GNG8",0.0015,0,0
"289","04371_7","Apelin signaling pathway","13","AKT3,AKT1,AKT2,MTOR,PRKCE,MAPK1,MAPK3,MAP2K1,MAP2K2,RPS6,RPS6KB1,RPS6KB2,SLC9A1",0.0015,0,0
"290","04371_16","Apelin signaling pathway","27","HDAC5,MEF2B,KLF2,GNA13,GNB5,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,MEF2A,BORCS8-MEF2B,MEF2C,MEF2D,GNG13,GNG2,GNG12,GNB4,CAMK4,GNG8,HDAC4",0.0015,0,0
"291","04380_3","Osteoclast differentiation","49","TAB1,CHUK,CYBA,CYLD,FCGR1A,FCGR2A,FCGR2B,FCGR3A,FCGR3B,FHL2,TAB2,FYN,NOX1,IFNGR1,IFNGR2,IKBKB,IL1A,IL1B,IL1R1,LCK,NCF2,NCF4,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG2,MAP2K1,MAP2K6,MAP2K7,RAC1,NCF1,STAT1,MAP3K7,BTK,TEC,TNF,TNFRSF1A,TRAF2,TRAF6,TYROBP,PIK3R3,TNFSF11,TNFRSF11A,SQSTM1,MAP3K14,FCGR2C,GAB2",0.0015,0,0
"292","04380_6","Osteoclast differentiation","29","TAB1,MAPK14,CYLD,FHL2,TAB2,FYN,IKBKB,IL1R1,LCK,NFKBIA,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K1,MAP2K6,MAP2K7,RAC1,MAPK12,STAT1,MAP3K7,TNFRSF1A,TRAF2,TRAF6,TNFRSF11A,SQSTM1,MAP3K14,GAB2",0.0015,0,0
"293","04380_7","Osteoclast differentiation","21","MAPK14,FOS,FOSB,FOSL2,IKBKB,JUN,JUNB,JUND,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K1,MAP2K6,MAP2K7,MAPK12,MAP3K7,TRAF2,TRAF6,FOSL1",0.0015,0,0
"294","04380_11","Osteoclast differentiation","37","LILRB2,SIRPB1,LILRB1,LILRB5,LILRB4,LILRA1,LILRB3,LILRA3,LILRA2,OSCAR,SIRPA,FCGR1A,FCGR2A,FCGR2B,FCGR3A,FCGR3B,LILRA4,BLNK,LILRA5,LCP2,PLCG2,TREM2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,SIRPG,SYK,BTK,TEC,TRAF2,TRAF6,TYROBP,LILRA6,CAMK4,TNFSF11,TNFRSF11A,FCGR2C,GAB2",0.0015,0,0
"295","04380_12","Osteoclast differentiation","37","TAB1,CYLD,FCGR1A,FCGR2A,FCGR2B,FCGR3A,FCGR3B,FHL2,TAB2,FYN,BLNK,IL1R1,LCK,LCP2,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,RAC1,STAT1,SYK,MAP3K7,BTK,TEC,TNFRSF1A,TRAF2,TRAF6,TYROBP,CAMK4,TNFSF11,TNFRSF11A,SQSTM1,MAP3K14,FCGR2C,GAB2",0.0015,0,0
"296","04380_15","Osteoclast differentiation","16","AKT3,CSF1,CSF1R,AKT1,AKT2,FYN,GRB2,LCK,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,MAPK1,MAPK3,PIK3R3",0.0015,0,0
"297","04390_1","Hippo signaling pathway","42","YAP1,RASSF1,FRMD6,WTIP,CSNK1D,CSNK1E,RASSF6,DLG1,DLG2,DLG3,DLG4,WWC1,FBXW11,SCRIB,WWTR1,LATS2,LLGL2,LLGL1,NF2,PPP1CA,PPP1CB,PPP1CC,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,MOB1A,PPP2R2D,ACTB,SAV1,STK3,ACTG1,TP53BP2,FRMD1,AJUBA,BTRC,LIMD1,LATS1,MOB1B",0.0015,0,0
"298","04390_2","Hippo signaling pathway","8","YAP1,CTGF,WWTR1,GLI2,TEAD1,TEAD4,TEAD3,TEAD2",0.0015,0,0
"299","04390_5","Hippo signaling pathway","7","YAP1,AFP,FGF1,WWTR1,BIRC5,ITGB2,AREG",0.0015,0,0
"300","04390_6","Hippo signaling pathway","5","PATJ,YAP1,AMOT,WWTR1,MPP5",0.0015,0,0
"301","04390_11","Hippo signaling pathway","8","YAP1,CTGF,WWTR1,SMAD2,SMAD3,SMAD4,SMAD7,SERPINE1",0.0015,0,0
"302","04390_12","Hippo signaling pathway","25","YAP1,GDF7,AMH,BMP8A,GDF6,SMAD1,SMAD2,SMAD3,SMAD4,SMAD7,BMP2,BMP4,BMP5,BMP6,BMP7,BMP8B,BMPR1A,BMPR1B,BMPR2,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,GDF5",0.0015,0,0
"303","04390_14","Hippo signaling pathway","32","APC2,YWHAQ,FZD10,CSNK1D,CSNK1E,CTNNB1,DVL1,DVL2,DVL3,FZD2,WWTR1,GSK3B,APC,LEF1,TCF7,TCF7L2,YWHAB,YWHAE,YWHAG,YWHAH,YWHAZ,FZD5,FZD3,AXIN1,AXIN2,FZD1,FZD4,FZD6,FZD7,FZD8,FZD9,TCF7L1",0.0015,0,0
"304","04390_15","Hippo signaling pathway","24","APC2,CSNK1D,CSNK1E,CTNNB1,DVL1,DVL2,DVL3,GSK3B,APC,BIRC2,BIRC5,MYC,LEF1,CCND1,SNAI2,SOX2,TCF7,TCF7L2,AXIN1,AXIN2,TCF7L1,NKD1,CCND2,CCND3",0.0015,0,0
"305","04390_16","Hippo signaling pathway","22","YAP1,CTNNB1,GSK3B,BIRC2,BIRC5,MYC,LEF1,CCND1,SNAI2,SOX2,TCF7,TCF7L2,TEAD1,TEAD4,TEAD3,AXIN1,AXIN2,TCF7L1,TEAD2,NKD1,CCND2,CCND3",0.0015,0,0
"306","04510_2","Focal adhesion","76","PAK4,MYL12B,MYL9,VAV3,MYL12A,CRK,CRKL,DIAPH1,DOCK1,ITGA11,PIP5K1C,PARVB,MYLPF,MYLK4,ILK,ITGA6,ITGA1,ITGA2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA7,ITGA9,ITGAV,ITGB1,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,RHOA,MYL2,MYL5,MYLK,PPP1R12A,PPP1R12B,PAK1,PAK2,PAK3,PPP1R12C,PPP1CA,PPP1CB,PPP1CC,PARVA,MAPK8,MAPK9,MAPK10,PAK6,PAK5,PTK2,PXN,MYL7,RAC1,RAC2,RAC3,ACTB,ROCK1,PARVG,TLN1,ACTG1,VASP,VAV1,VAV2,VCL,ZYX,ACTN4,TLN2,ITGA10,ITGA8,MYLK2,ACTN1,MYLK3,MYL10,ROCK2,CDC42",0.0015,0,0
"307","04510_8","Focal adhesion","20","PAK4,ELK1,BIRC2,BIRC3,XIAP,PAK1,PAK2,PAK3,MAPK1,MAPK3,MAP2K1,PAK6,PAK5,BAD,RAF1,CCND1,BCL2,BRAF,CCND2,CCND3",0.0015,0,0
"308","04510_9","Focal adhesion","45","PAK4,MYL12B,MYL9,VAV3,MYL12A,DOCK1,MYLPF,HRAS,MYLK4,MYL2,MYL5,MYLK,PAK1,PAK2,PAK3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,MAPK1,MAPK3,MAPK8,MAPK9,MAPK10,MAP2K1,PAK6,PAK5,BAD,MYL7,RAC1,RAC2,RAC3,RAF1,RAP1A,RAP1B,ACTB,BRAF,ACTG1,VAV1,VAV2,PIK3R3,MYLK2,MYLK3,MYL10,CDC42",0.0015,0,0
"309","04510_17","Focal adhesion","18","AKT3,CTNNB1,ELK1,AKT1,AKT2,JUN,MAPK8,MAPK9,MAPK10,MAP2K1,RAC1,RAC2,RAC3,RAP1A,RAP1B,CCND1,CCND2,CCND3",0.0015,0,0
"310","04514_52","Cell adhesion molecules (CAMs)","8","ICAM1,ICAM2,ICAM3,ITGAL,ITGAM,ITGB2,F11R,JAM3",0.0015,0,0
"311","04514_54","Cell adhesion molecules (CAMs)","7","ITGA4,ITGA9,ITGB1,ITGB7,JAM2,VCAM1,JAM3",0.0015,0,0
"312","04514_84","Cell adhesion molecules (CAMs)","7","CTLA4,ICOSLG,CD274,ICOS,CD28,CD80,CD86",0.0015,0,0
"313","04514_90","Cell adhesion molecules (CAMs)","5","CD226,TIGIT,NECTIN3,PVR,NECTIN2",0.0015,0,0
"314","04520_1","Adherens junction","7","FGFR1,SMAD2,SMAD3,SMAD4,SNAI1,TGFBR1,TGFBR2",0.0015,0,0
